,article_name,monthly_viewcount,day,year,month,peak_date
16821,Karl_Marx,116539,22,2018,1,2018-01-22
16822,Emmett_Till,116500,1,2018,1,2018-01-01
16823,Firefox,116488,17,2018,1,2018-01-17
16824,Murder_of_Travis_Alexander,116458,15,2018,1,2018-01-15
16825,Dwight_D._Eisenhower,116446,8,2018,1,2018-01-08
16826,Domhnall_Gleeson,116309,2,2018,1,2018-01-02
16827,Steve_Wynn,116303,27,2018,1,2018-01-27
16828,Offset_(rapper),116256,29,2018,1,2018-01-29
16829,Buddhism,116184,16,2018,1,2018-01-16
16830,Pink_(singer),116139,29,2018,1,2018-01-29
16831,Morocco,116132,18,2018,1,2018-01-18
16832,Michael_Shannon,115980,23,2018,1,2018-01-23
16833,Bob_Dylan,115902,16,2018,1,2018-01-16
16834,Led_Zeppelin,115897,25,2018,1,2018-01-25
16835,Computer,115860,31,2018,1,2018-01-31
16836,Keala_Settle,115858,8,2018,1,2018-01-08
16837,Black_Death,115766,16,2018,1,2018-01-16
16838,White_Christmas_(Black_Mirror),115710,2,2018,1,2018-01-02
16839,Guardians_of_the_Galaxy_Vol._2,115571,2,2018,1,2018-01-02
16840,Recy_Taylor,115434,8,2018,1,2018-01-08
16841,Daniel_Cormier,115097,21,2018,1,2018-01-21
16842,Dylan_O'Brien,114960,29,2018,1,2018-01-29
16843,United_Nations,114944,16,2018,1,2018-01-16
16844,Brie_Larson,114925,26,2018,1,2018-01-26
16845,Darren_Criss,114912,18,2018,1,2018-01-18
16846,2018_BDO_World_Darts_Championship,114769,10,2018,1,2018-01-10
16847,Roman_numerals,114736,22,2018,1,2018-01-22
16848,Null,114730,4,2018,1,2018-01-04
16849,Split_(2016_American_film),114663,6,2018,1,2018-01-06
16850,Deadpool_2,114663,12,2018,1,2018-01-12
16851,Mila_Kunis,114368,17,2018,1,2018-01-17
16852,The_Fall_(band),114363,25,2018,1,2018-01-25
16853,Nigeria,114266,17,2018,1,2018-01-17
16854,Joseph_P._Kennedy_II,114081,31,2018,1,2018-01-31
16855,Alfred_the_Great,114028,18,2018,1,2018-01-18
16856,Jim_Crow_laws,114026,8,2018,1,2018-01-08
16857,Star_Wars_(film),113945,2,2018,1,2018-01-02
16858,List_of_Legends_of_Tomorrow_episodes,113917,17,2018,1,2018-01-17
16859,McKayla_Maroney,113893,25,2018,1,2018-01-25
16860,Wonder_(film),113841,31,2018,1,2018-01-31
16861,Johnny_Cash,113830,15,2018,1,2018-01-15
16862,Wolfgang_Amadeus_Mozart,113795,27,2018,1,2018-01-27
16863,British_Empire,113640,23,2018,1,2018-01-23
16864,Jenny_Lind,113481,2,2018,1,2018-01-02
16865,Paris,113359,16,2018,1,2018-01-16
16866,Greece,113298,12,2018,1,2018-01-12
16867,WWE,113177,29,2018,1,2018-01-29
16868,"Sarah,_Duchess_of_York",113117,22,2018,1,2018-01-22
16869,UFC_222,112938,21,2018,1,2018-01-21
16870,Black_Panther_(comics),112733,31,2018,1,2018-01-31
16871,Queen_Elizabeth_II,112698,2,2018,1,2018-01-02
16872,List_of_Naruto:_Shippuden_episodes,112687,13,2018,1,2018-01-13
16873,Paul_McCartney,112574,23,2018,1,2018-01-23
16874,Counterpart_(TV_series),112406,22,2018,1,2018-01-22
16875,Mel_Gibson,112215,18,2018,1,2018-01-18
16876,Interstellar_(film),112156,23,2018,1,2018-01-23
16877,Mary_Elizabeth_Winstead,112074,8,2018,1,2018-01-08
16878,Tom_Petty,112035,20,2018,1,2018-01-20
16879,Scotland,112003,25,2018,1,2018-01-25
16880,Zombie_(song),111969,16,2018,1,2018-01-16
16881,Atomic_bombings_of_Hiroshima_and_Nagasaki,111871,30,2018,1,2018-01-30
16882,Puerto_Rico,111854,31,2018,1,2018-01-31
16883,Rose_McGowan,111796,30,2018,1,2018-01-30
16884,The_Polka_King,111753,13,2018,1,2018-01-13
16885,The_Entire_History_of_You,111741,2,2018,1,2018-01-02
16886,Australia_Day,111696,26,2018,1,2018-01-26
16887,Austria,111642,15,2018,1,2018-01-15
16888,Ready_Player_One_(film),111543,22,2018,1,2018-01-22
16889,Sri_Lanka,111448,18,2018,1,2018-01-18
16890,88th_Academy_Awards,111438,23,2018,1,2018-01-23
16891,Theo_Walcott,111436,17,2018,1,2018-01-17
16892,Fibonacci_number,111401,31,2018,1,2018-01-31
16893,Jackie_Chan,111364,29,2018,1,2018-01-29
16894,Maslow's_hierarchy_of_needs,111358,23,2018,1,2018-01-23
16895,Bangladesh,111206,19,2018,1,2018-01-19
16896,Paris_Hilton,111168,3,2018,1,2018-01-03
16897,List_of_National_Basketball_Association_career_scoring_leaders,111144,24,2018,1,2018-01-24
16898,Princess_Beatrice_of_York,111108,22,2018,1,2018-01-22
16899,List_of_Game_of_Thrones_episodes,111036,5,2018,1,2018-01-05
16900,Harrison_Ford,111028,2,2018,1,2018-01-02
16901,Sicario_(2015_film),111008,20,2018,1,2018-01-20
16902,List_of_The_Good_Place_episodes,110955,26,2018,1,2018-01-26
16903,Belgium,110915,15,2018,1,2018-01-15
16904,Cate_Blanchett,110910,23,2018,1,2018-01-23
16905,1918_flu_pandemic,110897,31,2018,1,2018-01-31
16906,Drake_(musician),110797,29,2018,1,2018-01-29
16907,Maze_Runner:_The_Scorch_Trials,110658,29,2018,1,2018-01-29
16908,Myanmar,110649,15,2018,1,2018-01-15
16909,Red_Sparrow,110591,9,2018,1,2018-01-09
16910,Cruise_control,110588,14,2018,1,2018-01-14
16911,Woody_Harrelson,110426,12,2018,1,2018-01-12
16912,Nosedive,110330,2,2018,1,2018-01-02
16913,Sharon_Stone,110277,16,2018,1,2018-01-16
16914,Lovesick_(TV_series),110223,2,2018,1,2018-01-02
16915,Windows_10_version_history,110221,23,2018,1,2018-01-23
16916,Wallis_Simpson,110203,2,2018,1,2018-01-02
16917,List_of_trigonometric_identities,110042,24,2018,1,2018-01-24
16918,The_National_Anthem_(Black_Mirror),109971,3,2018,1,2018-01-03
16919,List_of_Boruto:_Naruto_Next_Generations_episodes,109880,3,2018,1,2018-01-03
16920,Marlon_Brando,109850,16,2018,1,2018-01-16
16921,Serena_Williams,109846,28,2018,1,2018-01-28
16922,Charles_I_of_England,109821,30,2018,1,2018-01-30
16923,Afghanistan,109651,28,2018,1,2018-01-28
16924,Ukraine,109637,6,2018,1,2018-01-06
16925,Teresa_Teng,109570,29,2018,1,2018-01-29
16926,Troye_Sivan,109513,21,2018,1,2018-01-21
16927,Criminal_Minds,109480,4,2018,1,2018-01-04
16928,Pablo_Picasso,109407,30,2018,1,2018-01-30
16929,Laurie_Metcalf,109392,8,2018,1,2018-01-08
16930,Justin_Bieber,109368,29,2018,1,2018-01-29
16931,UFC_Fight_Night:_Machida_vs._Anders,109307,28,2018,1,2018-01-28
16932,Mount_Everest,109168,29,2018,1,2018-01-29
16933,List_of_Family_Guy_episodes,109140,15,2018,1,2018-01-15
16934,Raspberry_Pi,109131,16,2018,1,2018-01-16
16935,The_Simpsons,109043,15,2018,1,2018-01-15
16936,Joel_Edgerton,109023,3,2018,1,2018-01-03
16937,ABBA,108979,21,2018,1,2018-01-21
16938,Area_51,108975,29,2018,1,2018-01-29
16939,Winona_Ryder,108964,8,2018,1,2018-01-08
16940,Narcos,108931,2,2018,1,2018-01-02
16941,List_of_countries_and_dependencies_by_population,108894,30,2018,1,2018-01-30
16942,Uganda,108878,9,2018,1,2018-01-09
16943,Fifty_Shades_Freed_(film),108843,31,2018,1,2018-01-31
16944,List_of_2018_albums,108778,2,2018,1,2018-01-02
16945,Shakira,108719,29,2018,1,2018-01-29
16946,How_to_Get_Away_with_Murder_(season_4),108716,19,2018,1,2018-01-19
16947,Lyndon_B._Johnson,108619,22,2018,1,2018-01-22
16948,XXXTentacion,108471,23,2018,1,2018-01-23
16949,Jessica_Falkholt,108454,17,2018,1,2018-01-17
16950,OSI_model,108396,29,2018,1,2018-01-29
16951,Falcon_Heavy,108359,3,2018,1,2018-01-03
16952,J._K._Rowling,108265,2,2018,1,2018-01-02
16953,Berkshire_Hathaway,108241,30,2018,1,2018-01-30
16954,Thaanaa_Serndha_Koottam,108049,12,2018,1,2018-01-12
16955,Argentina,108027,15,2018,1,2018-01-15
16956,Voldemort:_Origins_of_the_Heir,108003,15,2018,1,2018-01-15
16957,Ten_Commandments,107972,25,2018,1,2018-01-25
16958,Bigg_Boss_11,107938,14,2018,1,2018-01-14
16959,Game_of_Thrones_(season_7),107857,5,2018,1,2018-01-05
16960,Industrial_Revolution,107771,11,2018,1,2018-01-11
16961,Blake_Griffin,107763,30,2018,1,2018-01-30
16962,Lorde,107761,29,2018,1,2018-01-29
16963,IMDb,107650,10,2018,1,2018-01-10
16964,Winter_Olympic_Games,107620,30,2018,1,2018-01-30
16965,Al_Capone,107592,8,2018,1,2018-01-08
16966,Dark_matter,107581,11,2018,1,2018-01-11
16967,Lali_Espósito,107552,27,2018,1,2018-01-27
16968,Darling_in_the_Franxx,107529,21,2018,1,2018-01-21
16969,List_of_Running_Man_episodes_(2017),107460,1,2018,1,2018-01-01
16970,American_Horror_Story,107455,8,2018,1,2018-01-08
16971,The_Unit:_Idol_Rebooting_Project,107437,4,2018,1,2018-01-04
16972,French_Revolution,107254,30,2018,1,2018-01-30
16973,Linkin_Park,107125,29,2018,1,2018-01-29
16974,Real_Madrid_C.F.,107106,25,2018,1,2018-01-25
16975,List_of_country_calling_codes,107062,23,2018,1,2018-01-23
16976,Battle_of_Koregaon,107016,2,2018,1,2018-01-02
16977,List_of_Shameless_(U.S._TV_series)_episodes,106997,29,2018,1,2018-01-29
16978,Hard_Sun,106963,7,2018,1,2018-01-07
16979,Kamala_Harris,106912,13,2018,1,2018-01-13
16980,Portugal._The_Man,106882,29,2018,1,2018-01-29
16981,List_of_most_popular_websites,106851,18,2018,1,2018-01-18
16982,Avatar_(2009_film),106850,22,2018,1,2018-01-22
16983,Dog,106779,23,2018,1,2018-01-23
16984,Macaulay_Culkin,106607,30,2018,1,2018-01-30
16985,Alberto_Fujimori,106533,7,2018,1,2018-01-07
16986,"United_States_Senate_elections,_2018",106532,3,2018,1,2018-01-03
16987,List_of_James_Bond_films,106525,1,2018,1,2018-01-01
16988,Motörhead,106521,11,2018,1,2018-01-11
16989,Christian_Bale,106498,4,2018,1,2018-01-04
16990,Cleopatra,106444,18,2018,1,2018-01-18
16991,Renaissance,106403,29,2018,1,2018-01-29
16992,"Joaquín_""El_Chapo""_Guzmán",106366,26,2018,1,2018-01-26
16993,Jon_Paul_Steuer,106300,5,2018,1,2018-01-05
16994,List_of_Gotham_episodes,106264,19,2018,1,2018-01-19
16995,Paige_(wrestler),106264,13,2018,1,2018-01-13
16996,Mariah_Carey,106203,1,2018,1,2018-01-01
16997,The_Resident_(TV_series),106132,22,2018,1,2018-01-22
16998,United_States_military_chocolate,106085,18,2018,1,2018-01-18
16999,Alan_Turing,105878,9,2018,1,2018-01-09
17000,AMGTV,3959068,4,2016,12,2016-12-04
17001,Proyecto_40,3440157,4,2016,12,2016-12-04
17002,Carrie_Fisher,2971339,27,2016,12,2016-12-27
17003,Lali_Espósito,2957896,3,2016,12,2016-12-03
17004,Darth_Vader,2804469,28,2016,12,2016-12-28
17005,Rogue_One,2534322,16,2016,12,2016-12-16
17006,Deaths_in_2016,2466934,27,2016,12,2016-12-27
17007,George_Michael,2058564,26,2016,12,2016-12-26
17008,Earth,2032985,19,2016,12,2016-12-19
17009,Debbie_Reynolds,2006888,29,2016,12,2016-12-29
17010,Oxford_Manifesto,1980633,20,2016,12,2016-12-20
17011,IPTV,1635106,14,2016,12,2016-12-14
17012,La7,1633931,4,2016,12,2016-12-04
17013,Westworld_(TV_series),1522793,5,2016,12,2016-12-05
17014,Jayalalithaa,1260826,6,2016,12,2016-12-06
17015,"United_States_presidential_election,_2016",1067699,20,2016,12,2016-12-20
17016,North_Korea,1040063,30,2016,12,2016-12-30
17017,Donald_Trump,977048,1,2016,12,2016-12-01
17018,Mortise_lock,948429,6,2016,12,2016-12-06
17019,Seven_Seas_Entertainment,947656,4,2016,12,2016-12-04
17020,Billie_Lourd,937637,29,2016,12,2016-12-29
17021,Star_Wars,910761,28,2016,12,2016-12-28
17022,Zsa_Zsa_Gabor,906438,19,2016,12,2016-12-19
17023,Eddie_Fisher_(singer),867857,29,2016,12,2016-12-29
17024,Alan_Thicke,841654,14,2016,12,2016-12-14
17025,Dangal_(film),785637,26,2016,12,2016-12-26
17026,Passengers_(2016_film),755763,22,2016,12,2016-12-22
17027,John_Glenn,736427,9,2016,12,2016-12-09
17028,Elizabeth_II,703995,1,2016,12,2016-12-01
17029,James_Mattis,695575,2,2016,12,2016-12-02
17030,Moana_(2016_film),695407,5,2016,12,2016-12-05
17031,2016_in_film,677330,27,2016,12,2016-12-27
17032,Star_Wars:_Episode_VIII,659827,27,2016,12,2016-12-27
17033,Charles_Macintosh,645770,29,2016,12,2016-12-29
17034,The_OA,641842,19,2016,12,2016-12-19
17035,Felicity_Jones,618074,19,2016,12,2016-12-19
17036,Rex_Tillerson,614117,13,2016,12,2016-12-13
17037,Todd_Fisher,612534,29,2016,12,2016-12-29
17038,The_Walking_Dead_(season_7),605513,12,2016,12,2016-12-12
17039,Fantastic_Beasts_and_Where_to_Find_Them_(film),598128,5,2016,12,2016-12-05
17040,HTTPS,597433,12,2016,12,2016-12-12
17041,United_States,589655,1,2016,12,2016-12-01
17042,Film_noir,587020,9,2016,12,2016-12-09
17043,Donald_Glover,573317,23,2016,12,2016-12-23
17044,Christmas,570220,25,2016,12,2016-12-25
17045,Facebook,564623,3,2016,12,2016-12-03
17046,Syrian_Civil_War,563488,14,2016,12,2016-12-14
17047,UFC_207,562292,31,2016,12,2016-12-31
17048,List_of_The_Flash_episodes,561654,7,2016,12,2016-12-07
17049,The_Man_in_the_High_Castle_(TV_series),555397,19,2016,12,2016-12-19
17050,The_Walking_Dead_(TV_series),525462,12,2016,12,2016-12-12
17051,List_of_Internet_exchange_points_by_size,519413,15,2016,12,2016-12-15
17052,Rømer's_determination_of_the_speed_of_light,515317,7,2016,12,2016-12-07
17053,Uniform_resource_locator,504191,2,2016,12,2016-12-02
17054,Wikipedia,490722,1,2016,12,2016-12-01
17055,Black_Mirror,487962,5,2016,12,2016-12-05
17056,La_La_Land_(film),487206,12,2016,12,2016-12-12
17057,List_of_Black_Mirror_episodes,484077,12,2016,12,2016-12-12
17058,Star_Wars:_The_Force_Awakens,480895,28,2016,12,2016-12-28
17059,"United_States_presidential_election,_1984",479179,14,2016,12,2016-12-14
17060,Vikings_(TV_series),478194,1,2016,12,2016-12-01
17061,List_of_Bollywood_films_of_2016,477142,3,2016,12,2016-12-03
17062,Assassin's_Creed_(film),477010,22,2016,12,2016-12-22
17063,HP_LoadRunner,476914,22,2016,12,2016-12-22
17064,Kirk_Douglas,476342,9,2016,12,2016-12-09
17065,Nicaraguan_Sign_Language,468287,7,2016,12,2016-12-07
17066,Barack_Obama,464607,20,2016,12,2016-12-20
17067,List_of_Presidents_of_the_United_States,455272,11,2016,12,2016-12-11
17068,List_of_Arrow_episodes,447440,1,2016,12,2016-12-01
17069,Attack_on_Pearl_Harbor,447366,7,2016,12,2016-12-07
17070,Edward_Snowden,439726,5,2016,12,2016-12-05
17071,Hanukkah,437698,25,2016,12,2016-12-25
17072,Shigeru_Miyamoto,436427,2,2016,12,2016-12-02
17073,Legends_of_Tomorrow,435508,2,2016,12,2016-12-02
17074,Battle_of_Dunkirk,427414,14,2016,12,2016-12-14
17075,The_Mummy_(2017_film),426955,5,2016,12,2016-12-05
17076,Arrival_(film),415901,4,2016,12,2016-12-04
17077,Pentatonix,413869,15,2016,12,2016-12-15
17078,Assassin's_Creed,413686,27,2016,12,2016-12-27
17079,Sing_(2016_film),410810,22,2016,12,2016-12-22
17080,Bruno_Mars,410323,14,2016,12,2016-12-14
17081,UFC_206,408455,11,2016,12,2016-12-11
17082,The_Last_Guardian,406515,6,2016,12,2016-12-06
17083,Singapore,404763,24,2016,12,2016-12-24
17084,Suicide_Squad_(film),401850,14,2016,12,2016-12-14
17085,World_War_II,399671,7,2016,12,2016-12-07
17086,Bryan_Lourd,398979,29,2016,12,2016-12-29
17087,Aleppo,398436,14,2016,12,2016-12-14
17088,Geeta_Phogat,391051,26,2016,12,2016-12-26
17089,Santa_Claus,389075,22,2016,12,2016-12-22
17090,Boxing_Day,389010,26,2016,12,2016-12-26
17091,Wiki,388739,7,2016,12,2016-12-07
17092,'Tis_the_Season,386191,23,2016,12,2016-12-23
17093,Rob_McElhenney,383751,17,2016,12,2016-12-17
17094,Steve_Biko,381417,18,2016,12,2016-12-18
17095,List_of_The_Walking_Dead_episodes,381351,12,2016,12,2016-12-12
17096,Final_Fantasy_XV,381209,1,2016,12,2016-12-01
17097,Designated_Survivor_(TV_series),377980,15,2016,12,2016-12-15
17098,Islamic_State_of_Iraq_and_the_Levant,376235,15,2016,12,2016-12-15
17099,Transformers:_The_Last_Knight,376188,6,2016,12,2016-12-06
17100,Taiwan,375719,3,2016,12,2016-12-03
17101,YouTube,373029,7,2016,12,2016-12-07
17102,Tomi_Lahren,372560,1,2016,12,2016-12-01
17103,Alexis_Ohanian,370694,30,2016,12,2016-12-30
17104,India,370123,20,2016,12,2016-12-20
17105,Game_of_Thrones,368813,6,2016,12,2016-12-06
17106,Cabinet_of_Donald_Trump,366912,13,2016,12,2016-12-13
17107,The_Crown_(TV_series),366122,12,2016,12,2016-12-12
17108,Star_Wars_(film),365545,28,2016,12,2016-12-28
17109,"Princess_Margaret,_Countess_of_Snowdon",363842,1,2016,12,2016-12-01
17110,Google,363555,8,2016,12,2016-12-08
17111,Stranger_Things_(TV_series),361644,19,2016,12,2016-12-19
17112,Joely_Fisher,358874,29,2016,12,2016-12-29
17113,World_War_I,357900,19,2016,12,2016-12-19
17114,Christopher_Reeve,356448,8,2016,12,2016-12-08
17115,Grand_Moff_Tarkin,354495,19,2016,12,2016-12-19
17116,1923_San_Pedro_Maritime_Strike,353284,6,2016,12,2016-12-06
17117,Electoral_College_(United_States),353177,19,2016,12,2016-12-19
17118,Adolf_Hitler,352246,7,2016,12,2016-12-07
17119,Vladimir_Putin,351675,16,2016,12,2016-12-16
17120,Battle_of_Aleppo_(2012–present),351221,14,2016,12,2016-12-14
17121,United_Kingdom,350239,6,2016,12,2016-12-06
17122,Ian_Fleming,349880,12,2016,12,2016-12-12
17123,Manchester_by_the_Sea_(film),348739,12,2016,12,2016-12-12
17124,Chris_Pratt,348124,10,2016,12,2016-12-10
17125,Ronda_Rousey,346008,31,2016,12,2016-12-31
17126,Dunkirk_(2017_film),345226,14,2016,12,2016-12-14
17127,Harrison_Ford,342662,28,2016,12,2016-12-28
17128,"Prince_Philip,_Duke_of_Edinburgh",341691,21,2016,12,2016-12-21
17129,Roadblock:_End_of_the_Line,338474,19,2016,12,2016-12-19
17130,List_of_countries_by_cement_production,338033,14,2016,12,2016-12-14
17131,List_of_rail_accidents_in_the_United_Kingdom,337621,22,2016,12,2016-12-22
17132,J._Cole,337060,10,2016,12,2016-12-10
17133,Kellyanne_Conway,335954,22,2016,12,2016-12-22
17134,Kurt_Gödel,334871,17,2016,12,2016-12-17
17135,Dwayne_Johnson,333718,12,2016,12,2016-12-12
17136,The_Weeknd,333520,1,2016,12,2016-12-01
17137,This_Is_Us_(TV_series),331922,7,2016,12,2016-12-07
17138,The_Legend_of_the_Blue_Sea,331883,2,2016,12,2016-12-02
17139,HTTP_404,330478,6,2016,12,2016-12-06
17140,Alien:_Covenant,330122,25,2016,12,2016-12-25
17141,George_VI,325962,4,2016,12,2016-12-04
17142,Yuri_on_Ice,325952,8,2016,12,2016-12-08
17143,Westworld,324897,5,2016,12,2016-12-05
17144,Jennifer_Lawrence,324818,13,2016,12,2016-12-13
17145,Doctor_Strange_(film),324371,5,2016,12,2016-12-05
17146,Winston_Churchill,322685,5,2016,12,2016-12-05
17147,Maria_Schneider_(actress),322078,4,2016,12,2016-12-04
17148,Template:Syrian_Civil_War_detailed_map,320681,13,2016,12,2016-12-13
17149,Amundsen's_South_Pole_expedition,315915,14,2016,12,2016-12-14
17150,Nocturnal_Animals,313400,9,2016,12,2016-12-09
17151,Andrew_Ridgeley,312794,26,2016,12,2016-12-26
17152,Last_Tango_in_Paris,312355,4,2016,12,2016-12-04
17153,The_Flash_(2014_TV_series),311656,7,2016,12,2016-12-07
17154,List_of_The_Big_Bang_Theory_episodes,311526,9,2016,12,2016-12-09
17155,M._G._Ramachandran,311098,6,2016,12,2016-12-06
17156,List_of_Supergirl_episodes,309741,6,2016,12,2016-12-06
17157,Biogenesis,309203,11,2016,12,2016-12-11
17158,Fidel_Castro,309156,1,2016,12,2016-12-01
17159,Hamilton_(musical),308960,5,2016,12,2016-12-05
17160,Elon_Musk,308936,15,2016,12,2016-12-15
17161,List_of_most_viewed_YouTube_videos,308387,8,2016,12,2016-12-08
17162,Snipe_hunt,308384,3,2016,12,2016-12-03
17163,The_Big_Bang_Theory,306814,9,2016,12,2016-12-09
17164,Bar_bet,306268,1,2016,12,2016-12-01
17165,Millennials,306093,29,2016,12,2016-12-29
17166,Supergirl_(TV_series),305503,6,2016,12,2016-12-06
17167,Jimmy_Carter,303890,1,2016,12,2016-12-01
17168,China,303116,7,2016,12,2016-12-07
17169,List_of_Naruto:_Shippuden_episodes,301747,29,2016,12,2016-12-29
17170,Christine_Chubbuck,301426,28,2016,12,2016-12-28
17171,Guardian:_The_Lonely_and_Great_God,300622,10,2016,12,2016-12-10
17172,Vikings_(season_4),299861,29,2016,12,2016-12-29
17173,Junaid_Jamshed,299321,7,2016,12,2016-12-07
17174,Canada,298551,5,2016,12,2016-12-05
17175,Ariana_Grande,298016,28,2016,12,2016-12-28
17176,List_of_Vikings_episodes,294670,1,2016,12,2016-12-01
17177,Hooray_for_Boobies,294361,14,2016,12,2016-12-14
17178,Cristiano_Ronaldo,292154,13,2016,12,2016-12-13
17179,Mariah_Carey,291822,16,2016,12,2016-12-16
17180,Krampus,291619,5,2016,12,2016-12-05
17181,Time_Person_of_the_Year,291532,7,2016,12,2016-12-07
17182,Regenerative_brake,291282,9,2016,12,2016-12-09
17183,List_of_UFC_events,290821,11,2016,12,2016-12-11
17184,Sasikala_Natarajan,290720,6,2016,12,2016-12-06
17185,Russia,289418,14,2016,12,2016-12-14
17186,Eva_Gabor,288148,19,2016,12,2016-12-19
17187,Michael_Jackson,287013,27,2016,12,2016-12-27
17188,"United_States_presidential_election,_2012",286026,20,2016,12,2016-12-20
17189,Fatima_Sana_Shaikh,285042,26,2016,12,2016-12-26
17190,The_Twelve_Days_of_Christmas_(song),284657,21,2016,12,2016-12-21
17191,Mahavir_Singh_Phogat,284520,26,2016,12,2016-12-26
17192,Elizabeth_Taylor,284386,29,2016,12,2016-12-29
17193,The_Magnificent_Seven_(2016_film),284195,7,2016,12,2016-12-07
17194,Arrow_(TV_series),281558,8,2016,12,2016-12-08
17195,2017_in_film,280266,28,2016,12,2016-12-28
17196,Gilmore_Girls,279043,1,2016,12,2016-12-01
17197,4_Your_Eyez_Only,278171,9,2016,12,2016-12-09
17198,Pablo_Escobar,276790,2,2016,12,2016-12-02
17199,Aleppo_offensive_(November–December_2016),276215,14,2016,12,2016-12-14
17200,Collateral_Beauty,275953,16,2016,12,2016-12-16
17201,List_of_Running_Man_episodes,275484,19,2016,12,2016-12-19
17202,Harry_Potter_(film_series),274602,28,2016,12,2016-12-28
17203,Hacksaw_Ridge,274136,12,2016,12,2016-12-12
17204,Shameless_(U.S._TV_series),273671,19,2016,12,2016-12-19
17205,Alexander_Hamilton,273497,6,2016,12,2016-12-06
17206,List_of_countries_by_past_and_projected_GDP_(nominal)_per_capita,273417,14,2016,12,2016-12-14
17207,Amanda_Nunes,273070,31,2016,12,2016-12-31
17208,Ragnar_Lodbrok,271422,29,2016,12,2016-12-29
17209,Ramesses_II,270264,13,2016,12,2016-12-13
17210,List_of_countries_by_future_GDP_estimates_(PPP),269870,28,2016,12,2016-12-28
17211,Yeshua,269519,9,2016,12,2016-12-09
17212,The_Grand_Tour_(TV_series),269335,31,2016,12,2016-12-31
17213,Silence_(2016_film),267963,12,2016,12,2016-12-12
17214,Conor_McGregor,267664,31,2016,12,2016-12-31
17215,Joseph_Stalin,266902,19,2016,12,2016-12-19
17216,Greg_Lake,266648,8,2016,12,2016-12-08
17217,Your_Name,266598,5,2016,12,2016-12-05
17218,Associação_Chapecoense_de_Futebol,266277,1,2016,12,2016-12-01
17219,Meghan_Markle,266062,15,2016,12,2016-12-15
17220,Sully_(film),265381,4,2016,12,2016-12-04
17221,Israel,263586,28,2016,12,2016-12-28
17222,List_of_most_subscribed_users_on_YouTube,262627,9,2016,12,2016-12-09
17223,Planet_Earth_II,261736,5,2016,12,2016-12-05
17224,Google_Chrome,261647,14,2016,12,2016-12-14
17225,Germany,261066,20,2016,12,2016-12-20
17226,Wham!,260586,26,2016,12,2016-12-26
17227,Murder_of_Jonathan_Daniels,258275,24,2016,12,2016-12-24
17228,David_Bowie,257961,27,2016,12,2016-12-27
